asset_id,asset_type,business_unit,internet_exposed,asset_criticality,data_sensitivity,revenue_dependency,vulnerability_count,critical_vulnerability_count,avg_cvss,avg_epss,patch_delay,failed_logins,anomaly_count,mfa_coverage,edr_coverage,backup_coverage,control_effectiveness,incident_probability_true,incident_occurred,total_loss,recovery_cost,downtime_hours
AST-000119,Network_Device,Finance,1,1,1,Low,8,1,7.219570594767866,0.10080672984845285,29.36968371442115,16,1,0.5459143916853093,0.840964136809365,0.88526266920299,0.7573803992325548,0.05791819734986248,0,0.0,0.0,0.0
AST-000120,Workstation,HR,0,3,1,Medium,3,0,6.2793667565053966,0.004503231273049877,66.52461816304614,2,2,0.5150649218049704,0.3582055301637279,0.9713371705729202,0.6148692075138729,0.03676823779974375,1,123407.63238346629,35384.677353257495,88.41125452714228
AST-000121,Network_Device,HR,0,1,2,Low,1,0,2.790735008667193,0.014516348048338235,86.34851627558628,2,0,0.4947788261456265,0.06264854745333932,0.6762776808833035,0.41123501816075647,0.1467289262589354,0,0.0,0.0,0.0
AST-000122,Network_Device,Finance,1,3,1,Medium,2,1,8.223350659952759,0.026835338298034715,0.8482234998162725,19,1,0.7728240306227411,0.4248349788648998,0.7538042394360148,0.6504877496412186,0.057354845501519126,0,0.0,0.0,0.0
AST-000123,Database,Sales,0,4,1,High,3,0,4.979728898687061,0.005578113924525324,3.2668718190233785,0,0,0.7489322885804488,0.760586985724172,0.645153385266368,0.7182242198569962,0.006206253407754778,0,0.0,0.0,0.0
AST-000124,Server,Operations,0,1,4,Medium,2,1,8.16901450795795,0.04488014072600226,46.54933995966038,0,1,0.4290861755418187,0.819379080376319,0.7018628666002125,0.6501093741727834,0.019736405717386194,0,0.0,0.0,0.0
AST-000125,Server,Operations,0,1,2,Medium,3,1,9.250510517525353,0.021349840431989158,39.1143621701091,2,1,0.7479746532479887,0.7106619511237128,0.5288248276202038,0.6624871439973017,0.00920192357271214,0,0.0,0.0,0.0
AST-000126,Workstation,Operations,1,2,3,Medium,5,0,5.348399649848881,0.17316802576166446,11.916619222458726,11,2,0.4307943471385276,0.6476265116930312,0.8993629439036708,0.6592612675784099,0.0330706904489402,0,0.0,0.0,0.0
AST-000127,Network_Device,Operations,0,1,4,High,1,0,4.616146314973351,0.017938043115953196,24.018995070831302,0,0,0.2772944362712228,0.7663845833153768,0.7922565276874304,0.6119785157580101,0.007805374464207652,0,0.0,0.0,0.0
AST-000128,Network_Device,Operations,0,2,1,Medium,2,0,4.296042529990643,0.011085624742551327,15.273238873276528,1,0,0.5248193796375634,0.7746927494484857,0.9331289249823445,0.7442136846894645,0.003697297253941128,0,0.0,0.0,0.0
AST-000129,Server,Finance,1,2,1,Low,6,1,7.852584970134111,0.11079848765177962,4.958710919730455,11,6,0.719160689374765,0.31100545221152154,0.9610910295601509,0.6637523903821458,0.09074045729315461,0,0.0,0.0,0.0
AST-000130,Workstation,HR,1,1,1,Low,8,0,5.5410268865593695,0.19516344355745296,18.56077037683131,17,4,0.8428202139120164,0.6577583227287213,0.7664540680326654,0.7556775348911343,0.017745305650754356,0,0.0,0.0,0.0
AST-000131,Workstation,Sales,1,1,2,Medium,1,0,4.284444025824028,0.3282267805774732,79.63727940004661,13,2,0.8841567793180481,0.28394757207406446,0.9840502584512186,0.7173848699477771,0.26145177796248753,1,223661.42020430267,28688.930372548246,9.217240202829863
AST-000132,Server,Engineering,0,3,2,High,2,1,10.0,0.13114595895815168,16.891155233301724,0,2,0.6599937244302174,0.7645530871173057,0.9746278720967332,0.7997248945480854,0.012117838623388699,0,0.0,0.0,0.0
AST-000133,Server,Operations,0,2,1,Low,1,0,5.421001140341967,0.11821866871045954,78.74629932182759,6,0,0.7792483553827207,0.5731083867727286,0.7972305080273259,0.7165290833942585,0.023038143858428343,0,0.0,0.0,0.0
AST-000134,Database,Finance,1,1,1,Low,5,1,8.592914998158859,0.1431111341745893,89.21427192519076,16,5,0.0,0.49062024761580947,0.768634759317636,0.41975166897781513,0.6452318554587358,1,5000.0,1235.7630539086617,54.64017165704121
AST-000135,Cloud_Storage,Sales,0,2,1,Medium,2,1,8.399129421400874,0.031676848902033254,3.5367673465384475,2,1,0.28293632191171153,0.0940946694395488,0.9737991074702824,0.4502766996071809,0.03369072425103949,0,0.0,0.0,0.0
AST-000136,Database,Sales,0,3,1,High,3,0,3.9548189151530835,0.03023455356104531,0.947894056680088,0,0,0.0,0.5614008089131051,0.7539992981182488,0.43846670234378465,0.0036293507015168563,0,0.0,0.0,0.0
AST-000137,Workstation,Sales,0,2,1,Medium,2,2,9.27601672520863,0.010476039697923935,19.12798957215285,1,0,0.6519844435255655,0.8585762257467723,0.9935904540854382,0.8347170411192587,0.005536290579469528,0,0.0,0.0,0.0
AST-000138,Workstation,Finance,0,1,3,Medium,3,0,3.815718213615333,0.10626387774648292,73.58465698650106,1,0,0.476280278108732,0.3457022614433135,0.7290089603448265,0.5169971666322907,0.05256716661554068,0,0.0,0.0,0.0
AST-000139,Database,Engineering,0,1,1,Low,3,1,10.0,0.010129002740515047,4.578503662403809,0,1,0.4582636611303693,0.4808996034166944,0.2655532062763004,0.4015721569411214,0.008103081413098309,0,0.0,0.0,0.0
AST-000140,Cloud_Storage,Operations,0,3,1,High,1,0,5.9789297206068195,0.023698032955510928,4.674514641920927,3,0,0.28976944120705006,0.9250405084678374,0.9666558516073828,0.7271552670940901,0.011963447622316277,0,0.0,0.0,0.0
AST-000141,Cloud_Storage,Sales,0,3,1,Medium,1,0,5.6604772003739905,0.08669954302995928,58.12316495849498,0,0,0.7742192096216627,0.7587247407023192,0.7606599465771429,0.764534632300375,0.020286837807147434,0,0.0,0.0,0.0
AST-000142,Server,Finance,1,2,2,Medium,5,0,5.790901257304736,0.25532084883788836,26.74288439666887,19,3,0.3041309191638309,0.6258577335473591,0.7459303767405193,0.5586396764839031,0.08186029209611435,0,0.0,0.0,0.0
AST-000143,Workstation,HR,0,1,1,Low,2,0,5.319146770042097,0.0033480146550403894,24.322703464197346,1,0,0.6861297369152682,0.3386685783318839,0.4902005374501059,0.5049996175657526,0.009263175123133698,0,0.0,0.0,0.0
AST-000144,Database,Finance,0,2,1,Medium,2,0,5.13350345764621,0.06416979536245791,22.436705538438318,3,0,0.4533221630368803,0.7671232986408009,0.78510708934081,0.6685175170061637,0.004557858566280487,0,0.0,0.0,0.0
AST-000145,Server,Finance,0,3,2,High,1,0,4.684538995060139,0.04054097257617258,11.106960314735165,3,1,0.6972716705303077,0.8524892408091946,0.6499744305609618,0.7332451139668213,0.004047602744687633,0,0.0,0.0,0.0
AST-000146,Server,Finance,0,1,3,Medium,3,1,8.29551987575531,0.05015746432707397,12.156129890790394,4,2,0.5249258719659761,0.4915437885417533,0.7175512442860836,0.5780069682646043,0.014952373734212413,0,0.0,0.0,0.0
AST-000147,Workstation,Sales,1,1,3,Medium,5,1,7.911845440530954,0.12345380152268516,1.101987117240757,18,0,0.21775000737471617,0.058291759244702084,0.4195321278896226,0.23185796483634694,0.1912906681095696,0,0.0,0.0,0.0
AST-000148,Workstation,Finance,0,2,1,Low,3,0,5.177402490535505,0.032712329273749965,34.42477946696263,1,2,0.3831811163776343,0.726516756151935,0.8787461478781067,0.6628146734692253,0.012050386058327782,0,0.0,0.0,0.0
AST-000149,Server,HR,1,3,2,High,6,2,10.0,0.06497464510062295,69.85837674610293,6,1,0.6893028183102836,0.8036708720457771,0.4545958516524756,0.6491898473361788,0.14608524411662377,0,0.0,0.0,0.0
AST-000150,Server,Sales,0,1,1,Low,1,0,5.493292610795304,0.03787939081374641,62.71443712745061,2,0,0.7175301983261247,0.6019524371876447,0.2398142125574486,0.5197656160237393,0.01576338533752191,0,0.0,0.0,0.0
AST-000151,Cloud_Storage,HR,0,2,1,Low,2,0,3.824334858503771,0.04447414392372443,6.31819746304474,4,0,0.1734068526154026,0.5063035598841692,0.6775896089574166,0.4524333404856628,0.0043905279491236945,0,0.0,0.0,0.0
AST-000152,Server,Marketing,0,2,1,Low,3,0,6.259865830542221,0.068649426399952,69.5451328683661,1,1,0.43266383785704243,0.6484216073337672,0.8747503039733893,0.6519452497213997,0.012515676500607005,0,0.0,0.0,0.0
AST-000153,Server,Finance,0,2,1,Medium,1,0,3.845248833744014,0.0354299208779978,176.22684488718346,1,0,0.45921188107280114,0.44384143873144355,0.656628747723027,0.5198940225090906,0.263876203058304,1,99915.1999370533,33830.225745429634,30.725683112283427
AST-000154,Workstation,Operations,0,2,2,High,4,1,9.746670768911782,0.07250662497290647,27.277212721143236,0,4,0.45222511363375323,0.6251969016482767,0.8566788836373622,0.6447002996397974,0.026133618953399326,0,0.0,0.0,0.0
AST-000155,Cloud_Storage,Operations,0,2,3,Medium,0,0,0.0,0.0,33.950421900517995,1,1,0.7566984244012428,0.4721126444920982,0.5909121406991277,0.6065744031974897,0.009961777275804266,0,0.0,0.0,0.0
AST-000156,Server,Sales,0,1,1,Low,2,0,5.246729528601191,0.16125717655678376,8.429493377952747,1,0,0.7063491678729767,0.8672361458215556,0.7696638248266197,0.7810830461737174,0.002524952874938294,0,0.0,0.0,0.0
AST-000157,Workstation,Operations,1,1,1,Medium,9,3,9.637670678001259,0.12583018426857118,33.05953645357165,14,2,0.4429349698231477,0.8280755524842554,0.7431653714365513,0.6713919645813181,0.17783717702015814,1,199727.87108993312,24867.041247065696,25.740110444180694
AST-000158,Workstation,Sales,1,2,1,Low,5,1,9.980575077565275,0.24918806091498785,38.88510231505937,14,6,0.9800093864299977,0.5228481365508737,0.3339511889467131,0.6122695706425282,0.13914251565832508,0,0.0,0.0,0.0
AST-000159,Server,Finance,0,1,2,Medium,2,0,4.7035634913243864,0.08700874103079943,72.14425153695748,1,1,0.3905108059119352,0.7649861430451773,0.9772379358306317,0.7109116282625814,0.02011154790915568,0,0.0,0.0,0.0
AST-000160,Workstation,Engineering,0,2,3,High,2,0,3.1878554149585137,0.06335867821188536,30.99286604000694,1,0,0.6006013135365682,0.3897812301584398,0.901607565871902,0.6306633698556366,0.008934041926013362,0,0.0,0.0,0.0
AST-000161,Database,Engineering,0,2,3,High,2,1,9.254223301672885,0.1044016521899927,10.611384489539637,3,0,0.8535039449708521,0.8096337083088975,0.995295911890127,0.8861445217232923,0.00519974660705616,0,0.0,0.0,0.0
AST-000162,Workstation,HR,1,1,2,Medium,3,1,7.503939199747848,0.2890347863575866,84.29819786781405,9,3,0.33624830707049824,0.3831486485856227,0.951490004681665,0.5569623201125954,0.514602422994539,0,0.0,0.0,0.0
AST-000163,Workstation,Finance,0,2,1,Medium,1,0,4.213730140759131,0.05322784507858259,31.75935813145814,2,0,0.7699114611321194,0.9226452702582656,0.9906109017704048,0.8943892110535966,0.004281172995064936,0,0.0,0.0,0.0
AST-000164,Workstation,Operations,0,2,2,High,3,1,8.802510064804677,0.13999379147756005,47.87955374453063,2,0,0.7228436546519699,0.9052310629245589,0.8902802223301863,0.8394516466355717,0.011883336583655469,0,0.0,0.0,0.0
AST-000165,Server,Finance,0,1,1,Low,2,2,8.06537604091205,0.06817265621366103,116.7495188016747,2,0,0.45073890794002336,0.6370076043969773,0.7085117589523671,0.5987527570964559,0.09759141509886908,0,0.0,0.0,0.0
AST-000166,Network_Device,Marketing,0,2,4,High,1,1,7.806091090052801,0.010865537975278984,97.23872663617117,3,0,0.4090819486717582,0.7322930348746013,0.6578559550077785,0.5997436461847127,0.03362478814775667,0,0.0,0.0,0.0
AST-000167,Database,Engineering,0,4,1,High,4,1,8.111572884198113,0.06962855602571451,7.402415536055804,2,1,0.7889478416435274,0.5355453958302823,0.6305622370502127,0.6516851581746742,0.009887927564887244,0,0.0,0.0,0.0
AST-000168,Server,Operations,0,2,2,Medium,2,0,6.188588807561101,0.07547820993581783,16.79712186911827,1,0,0.8495077271452869,0.8270340767760361,0.4456850277185927,0.707408943879972,0.003509319615302489,0,0.0,0.0,0.0
AST-000169,Server,Engineering,1,2,1,Medium,6,1,8.00092260404235,0.30857500310016944,70.14692572534646,12,0,0.8129873916587135,0.48119792922718674,0.9722050597226634,0.7554634602028546,0.24815100962175288,0,0.0,0.0,0.0
AST-000170,Workstation,Finance,1,1,1,Medium,4,1,8.526951907562928,0.10541545646287867,9.122040963624704,16,7,0.1819786116633505,0.508447256073477,0.8233454951662186,0.5045904543010153,0.17844966705343018,0,0.0,0.0,0.0
AST-000171,Workstation,Operations,0,1,2,Medium,2,1,9.71554560690834,0.024822281057835606,55.33760618158556,2,0,0.3237819945689243,0.8274017909928908,0.9919067946298463,0.7143635267305539,0.036041963687200376,1,83040.48904170531,13624.057104323703,41.25716425627564
AST-000172,Server,HR,0,1,2,Low,4,2,8.262620341224935,0.12018378339495522,52.388179278447,0,1,0.7527553865883028,0.38951845395916057,0.9775267965589672,0.7066002123688101,0.022706025567562006,0,0.0,0.0,0.0
AST-000173,Workstation,Finance,0,3,2,High,2,0,4.014413292738317,0.06215100033030198,70.80611467831058,1,0,0.7528374763047382,0.5470884685766871,0.6949620623388666,0.6649626690734306,0.011375596482078237,0,0.0,0.0,0.0
AST-000174,Server,HR,1,1,2,Low,4,0,4.718444035691621,0.05811683536563546,61.08501605635752,20,3,0.22244397307163002,0.5875227774422308,0.5155619210947281,0.44184289053619635,0.12393800697430703,0,0.0,0.0,0.0
AST-000175,Workstation,Operations,1,1,1,Medium,3,1,6.481105862266733,0.12737211278278604,5.276239311188001,14,3,0.18209981899939082,0.6191103068110478,0.8857764257499291,0.5623288505201226,0.23723242617708212,1,521468.0554879012,82892.058884431,5.017685830433086
AST-000176,Server,Engineering,0,3,3,High,0,0,0.0,0.0,17.83084507626212,1,1,0.6229084158351782,0.8608094934085583,0.3262774004905894,0.603331769911442,0.0032564905095646087,0,0.0,0.0,0.0
AST-000177,Workstation,Marketing,0,1,3,Medium,3,1,8.131826778557372,0.14124042027559508,27.85649766482224,4,1,0.27713283942368444,0.01849949235910575,0.8013180970414568,0.3656501429414157,0.10282796033013739,0,0.0,0.0,0.0
AST-000178,Database,Sales,0,1,1,Low,2,0,3.884496865752705,0.09820184266871536,4.1890776999721,1,0,0.2450981593188664,0.3281656909454744,0.8484182335806876,0.4738940279483428,0.01727850721089217,0,0.0,0.0,0.0
AST-000179,Cloud_Storage,Engineering,0,2,3,Medium,0,0,0.0,0.0,6.328466009260272,2,0,0.8100981625417606,0.7961153763217094,0.4294862574342626,0.678566598765911,0.0017836927617679074,0,0.0,0.0,0.0
AST-000180,Server,HR,0,1,4,High,1,0,3.97525584617774,0.002499124838108239,1.3552119205557385,1,0,0.7428442654791074,0.4364937438872829,0.7770452272572598,0.6521277455412168,0.002182592370135053,0,0.0,0.0,0.0
AST-000181,Database,Finance,1,2,2,Medium,2,0,6.029395288871178,0.3618263209431635,8.513602782977408,12,3,0.7028707242711397,0.5782169848493969,0.7723703241206726,0.6844860110804031,0.026937448458685904,0,0.0,0.0,0.0
AST-000182,Server,Operations,0,1,1,Low,3,1,9.149496356666397,0.2773268514237156,8.326804732164122,1,2,0.7600286492000282,0.507255357185838,0.9408142650893822,0.7360327571584161,0.018758975648591525,0,0.0,0.0,0.0
AST-000183,Cloud_Storage,Engineering,0,1,2,Medium,2,0,4.587196125564102,0.21875531915635854,2.2201150586512854,0,0,0.24502542092683544,0.5862440208728673,0.5295390787727525,0.4536028401908185,0.025029329930197606,0,0.0,0.0,0.0
AST-000184,Network_Device,Marketing,1,4,1,Medium,4,2,9.007846011340193,0.2069661190577899,1.1539927818845446,14,2,0.0,0.6353173701362451,0.7192988391984065,0.4515387364448839,0.27878868721559913,0,0.0,0.0,0.0
AST-000185,Server,Operations,0,4,2,Critical,0,0,0.0,0.0,25.66060869626665,4,0,0.0,0.8861199235918559,0.8954382258572526,0.5938527164830362,0.017113399957271777,0,0.0,0.0,0.0
AST-000186,Workstation,HR,1,3,2,Medium,5,1,8.075438458464305,0.14918898543010703,20.322383371398093,13,2,0.5468679429299608,0.7153107390987744,0.8855140506501402,0.7158975775596251,0.31056116999566025,1,133345.06906134612,49931.36148710007,18.676458725839638
AST-000187,Network_Device,Operations,0,4,3,High,4,1,8.178562605230793,0.27276005500900163,9.964502496975093,1,0,0.8227590255276157,0.8128306969605227,0.9646433346624104,0.8667443523835162,0.00401782661134235,0,0.0,0.0,0.0
AST-000188,Workstation,Operations,1,2,2,Medium,5,1,9.263397110349446,0.07787773702336005,38.51587570925357,20,5,0.5630752581280432,0.9273203809783486,0.7683096112388603,0.752901750115084,0.10764816948413322,0,0.0,0.0,0.0
AST-000189,Workstation,Finance,0,2,1,Medium,2,1,8.787818647378806,0.019697525134504238,11.181898541658088,0,0,0.5843836328639216,0.5623203178909166,0.6182897884135815,0.5883312463894733,0.015873714016749675,0,0.0,0.0,0.0
AST-000190,Server,Sales,0,2,2,Medium,2,0,5.278509945384462,0.13281460349167484,1.7031661617566227,1,1,0.2567359492455035,0.38588098100060175,0.7427538790251489,0.46179026975708476,0.010461430254978353,0,0.0,0.0,0.0
AST-000191,Server,HR,0,3,1,High,1,0,3.280830172953867,0.021095360358444417,19.172791052699196,4,0,0.43624016900478174,0.9865202726517277,0.8232790070114656,0.7486798162226583,0.004481618597404965,0,0.0,0.0,0.0
AST-000192,Network_Device,Finance,0,2,1,Low,1,0,5.380514514599926,0.0036155265214909,88.76926689260512,0,1,0.8502434876701832,0.8333460883233185,0.8180664892296984,0.8338853550744001,0.006488233779082059,0,0.0,0.0,0.0
AST-000193,Cloud_Storage,Sales,0,1,1,Low,0,0,0.0,0.0,121.44548575674234,3,0,0.643557020367239,0.25629961475901974,0.6909706185674116,0.5302757512312235,0.07772317053007201,0,0.0,0.0,0.0
AST-000194,Workstation,Finance,1,3,1,Medium,6,3,7.4179618829493545,0.21173436293118741,12.91888039782746,20,3,0.6637947234272469,0.7709013785905376,0.909840221780657,0.7815121079328139,0.23843573145437685,0,0.0,0.0,0.0
AST-000195,Database,Sales,1,3,4,High,4,1,8.440229573316355,0.20613532558849795,113.72187767872906,20,4,0.5780585157115428,0.7609499077127471,0.9854013757228125,0.7748032663823675,0.47957034827723094,1,647939.3989617805,246369.06502459425,343.88742314756587
AST-000196,Database,Sales,0,3,2,Medium,1,0,6.651900453454006,0.0682130036247658,50.93429301036271,2,1,0.576687193243922,0.1016285292652417,0.9826581166739518,0.5536579463943718,0.03879767235049221,0,0.0,0.0,0.0
AST-000197,Workstation,Sales,0,1,2,Medium,1,1,8.992185640981699,0.05547484333637997,11.827655817697758,3,1,0.49454242705464796,0.21910129341855475,0.9453118239303926,0.5529851814678651,0.016409482820987132,0,0.0,0.0,0.0
AST-000198,Network_Device,Finance,1,1,1,Medium,5,1,7.220904546594209,0.19482161307556947,38.84610728861557,17,1,0.39903945662937734,0.3053736560476164,0.5724345372463467,0.42561588330778016,0.19663395113493515,0,0.0,0.0,0.0
AST-000199,Network_Device,Operations,1,1,2,Medium,8,2,10.0,0.283257092492189,122.09804278192615,9,3,0.7820208158598537,0.4264174341524325,0.38783973319936793,0.5320926610705513,0.6298180480145612,1,165369.9947065363,49741.368110225434,2.3524959298732737
AST-000200,Workstation,Sales,0,2,2,Medium,2,0,3.995485637941105,0.21361597381287228,94.16005186788428,4,0,0.40241367703085706,0.4441775479863531,0.9108725445346161,0.5858212565172755,0.020560896628570483,0,0.0,0.0,0.0
AST-000201,Workstation,Operations,1,1,1,Low,5,0,6.086904046497748,0.06059712693200562,10.809535304578294,15,3,0.3757384565588352,0.871272872513258,0.7703351903291173,0.6724488398004036,0.020340141673098805,0,0.0,0.0,0.0
AST-000202,Server,HR,0,1,4,High,4,0,6.412963364504122,0.054486125947305425,126.53207383404164,3,0,0.4804284545874471,0.6043890348206482,0.2006108468856284,0.4284761120979079,0.03515650129961487,0,0.0,0.0,0.0
AST-000203,Server,Marketing,0,1,1,Low,3,0,5.179223240353683,0.00491100532997546,42.51973153802113,6,0,0.767371044930602,0.33606253194667857,0.7581992879270965,0.6205442882681257,0.006159733899233582,0,0.0,0.0,0.0
AST-000204,Network_Device,Operations,0,1,2,Medium,5,0,3.725735432972162,0.1853515884774215,19.289834076356506,3,0,0.5796238832703209,0.42910660910304765,0.7246932561681192,0.577807916180496,0.0067553539060615795,0,0.0,0.0,0.0
AST-000205,Workstation,Marketing,1,3,1,Medium,4,1,8.638701482298186,0.2441314781248589,22.67129262355296,12,0,0.5715773039446099,0.8144366353978266,0.7706952637839906,0.718903067708809,0.057043502484368964,0,0.0,0.0,0.0
AST-000206,Server,Sales,0,4,1,High,2,1,8.421584268271552,0.08840005498434887,13.478744137025213,2,1,0.8173385180437694,0.7769783887086655,0.8536352146744779,0.8159840404756377,0.008355368264546898,0,0.0,0.0,0.0
